1;-93.37439456;45.09447961
2;-93.74728507;44.91664097
3;-93.7470989;44.9493945
4;-93.74633163;44.96742741
5;-93.73693408;44.91801032
6;-93.73247044;44.97000514
7;-93.72738447;45.03023273
8;-93.72711819;44.98958339
9;-93.71932621;45.02757858
10;-93.71739319;45.05044652
11;-93.71735318;45.08667702
12;-93.70130301;44.92352516
13;-93.68672163;45.08702022
14;-93.68660882;45.01020347
15;-93.68637393;44.99291639
16;-93.67664298;45.051073
17;-93.67446522;44.97491954
18;-93.66939341;44.93066598
19;-93.66644254;44.93597985
20;-93.66633028;45.12325454
21;-93.66604104;44.99303071
22;-93.66596934;44.96396774
23;-93.66594335;44.94300365
24;-93.66560542;44.95234257
25;-93.66556658;45.15278332
26;-93.64678619;44.92801027
27;-93.63571295;44.92841498
28;-93.61454829;45.02223589
29;-93.61003291;44.9525542
30;-93.60794036;45.19574291
31;-93.60504331;45.0945989
32;-93.60456751;44.97127643
33;-93.6043138;45.0222841
34;-93.6042085;45.03678488
35;-93.5991305;44.99810258
36;-93.59423017;44.9675553
37;-93.59259479;44.95561996
38;-93.58865757;45.18516747
39;-93.58461883;45.0982787
40;-93.58377636;45.1526886
41;-93.58354417;45.03661333
42;-93.57733841;45.04012999
43;-93.57662866;44.95292422
44;-93.55669975;44.89555583
45;-93.55221886;45.19130121
46;-93.55258307;45.17470961
47;-93.55256993;45.18763064
48;-93.54997237;45.21032143
49;-93.43650788;44.93699167
50;-93.67231735;44.92773237
51;-93.65571303;44.93145637
52;-93.65078666;44.92826919
53;-93.62502187;44.9737988
54;-93.61745502;45.20200899
55;-93.57933985;45.09833102
56;-93.57449084;44.95698764
57;-93.57381448;44.98451696
58;-93.57374014;44.98043802
59;-93.57370772;44.96740827
60;-93.56323825;45.04133258
61;-93.56308446;44.90214717
62;-93.54303388;45.1169451
63;-93.54300992;45.08763442
64;-93.54299921;45.09071935
65;-93.54266157;45.14554792
66;-93.54248692;45.15279397
67;-93.54246458;45.04464947
68;-93.54245995;45.0528773
69;-93.54242485;45.04280163
70;-93.54217918;45.17253675
71;-93.54053211;45.18307735
72;-93.52218237;45.13834424
73;-93.52213013;45.14046856
74;-93.52178784;45.11665669
75;-93.52152702;45.16255952
76;-93.52137701;45.16580506
77;-93.51991872;44.89111137
78;-93.5129832;44.89885021
79;-93.51203703;45.06313929
80;-93.51183434;45.11158582
81;-93.50240171;44.93559277
82;-93.50216424;45.06184201
83;-93.50211662;44.97766866
84;-93.50156528;44.81957733
85;-93.49694993;45.15589805
86;-93.49592843;44.8921356
87;-93.4919655;45.06200816
88;-93.48780647;45.20981428
89;-93.48696116;44.81854868
90;-93.4818537;44.81805519
91;-93.47305555;44.81821617
92;-93.4677913;45.14288482
93;-93.46226934;45.18094133
94;-93.46221297;45.1378258
95;-93.4620456;45.14294884
96;-93.4620356;45.16673217
97;-93.46194212;45.15595206
98;-93.45116457;44.99148531
99;-93.45025031;44.87290484
100;-93.44868434;45.0125343
101;-93.44794273;44.88648498
102;-93.44765725;44.97704652
103;-93.44755081;44.9060359
104;-93.44743269;44.92758425
105;-93.44694886;44.93483635
106;-93.44674736;44.94212269
107;-93.43293023;44.93621455
108;-93.43133788;45.08740346
