1;-81.5746631752913;28.700718125653495;449;245
2;-81.48404034950036;28.66454562774097;329;45
3;-81.4931378488264;28.670163983445356;203;110
4;-81.50949196233321;28.644907669765455;266;465
5;-81.49689078069868;28.67323050084106;129;128
6;-81.50311095444609;28.642564379028276;131;130
7;-81.50444295271627;28.642971860665877;133;132
8;-81.58403363385587;28.711986422507067;135;134
9;-81.49519713504807;28.67190629228603;137;136
10;-81.6244048919801;28.774927775094383;139;138
11;-81.62458116955212;28.76666635903899;80;140
12;-81.60765603123996;28.732144230869643;142;141
13;-81.60120105708704;28.72674378108784;144;143
14;-81.60180264650808;28.727259769294356;145;143
15;-81.58829409026617;28.71583236715691;27;134
16;-81.54862326045131;28.69085900335383;33;146
17;-81.52022423557622;28.651145077168156;148;147
18;-81.48843765187056;28.66756902088393;150;149
19;-81.51960919345393;28.67796255824765;152;151
20;-81.48105691842777;28.634094668986936;153;113
21;-81.49412035742817;28.670794252043944;155;154
22;-81.51727727118339;28.64925220668341;156;89
23;-81.579733562616;28.70603120921245;158;157
24;-81.55082513420459;28.69149545711708;160;159
25;-81.55087484761451;28.691363374841572;88;161
26;-81.5404877717679;28.68793610125675;162;57
27;-81.54122361897434;28.688411338473113;164;163
28;-81.54287215696752;28.68906486278701;165;55
29;-81.54196988019257;28.68870499644613;163;165
30;-81.52688717116624;28.682630528263996;167;166
31;-81.52738478841088;28.68204255416199;169;168
32;-81.47822277362621;28.67310849237543;171;170
33;-81.54307944668217;28.643400843938068;172;61
34;-81.50368475680624;28.642737813954295;132;131
35;-81.54975618996185;28.691019578547987;173;30
36;-81.53649306373977;28.686390112160062;56;174
37;-81.5213516043591;28.67915511498599;176;175
38;-81.56684558155314;28.6978355331299;178;177
39;-81.56560645994327;28.69744593383119;179;178
40;-81.52428856998422;28.681431314378546;181;180
41;-81.48271050158223;28.673108958990458;183;182
42;-81.6086635202045;28.733312360970547;185;184
43;-81.4942665961917;28.637388286540958;187;186
44;-81.51337450444242;28.646384968812324;189;188
45;-81.51934235734065;28.65082905922399;191;190
46;-81.54232564057959;28.635666364180334;193;192
47;-81.5988526949196;28.724582919163836;101;194
48;-81.62421183633515;28.770772772575768;105;195
49;-81.57030728559228;28.698913914676993;197;196
50;-81.60204802995655;28.727324026303307;199;198
51;-81.50945389930858;28.673151;201;200
52;-81.49086849788729;28.669047608029405;202;69
53;-81.49362512206193;28.670484404361947;203;155
54;-81.47272958709117;28.634053374607202;112;204
55;-81.50507090270565;28.642969620842706;205;77
56;-81.50094073945759;28.641900685373173;207;206
57;-81.49948287352494;28.67301667036737;209;208
58;-81.49669332106967;28.67322537955976;7;129
59;-81.48132853124412;28.672900674867627;58;210
60;-81.55049202148463;28.69125056135518;212;211
61;-81.54106104698921;28.645277534515046;172;213
62;-81.53606236161893;28.62191176973367;215;214
63;-81.6244277374182;28.76331043133973;217;216
64;-81.6243429464467;28.754984059913408;219;218
65;-81.62232848682505;28.751536848476224;221;220
66;-81.62334576968279;28.752886775204335;220;219
67;-81.60984445723375;28.734218089252682;222;185
68;-81.61370364505355;28.736636119018296;224;223
69;-81.60344099836668;28.728524950626664;198;225
70;-81.6020009822219;28.727442792271468;145;23
71;-81.59913806995213;28.725006123923983;227;226
72;-81.57125667956298;28.6989935279186;229;228
73;-81.51953837804602;28.67791338281863;151;230
74;-81.51908469863373;28.650476326359616;114;231
75;-81.49741560707965;28.640494640598323;233;232
76;-81.51170081724752;28.67310046601377;47;234
77;-81.50119129969195;28.673137432107087;235;6
78;-81.48559229660529;28.672908861467693;237;236
79;-81.48891684147475;28.67311986512477;239;238
80;-81.52724121622089;28.682326851234514;240;169
81;-81.52379276674522;28.680873140210803;242;241
82;-81.52613302300966;28.68226944309712;166;242
83;-81.52297084985454;28.680291130103882;243;176
84;-81.48227776030848;28.673114;244;183
85;-81.57113567110409;28.69918000581645;196;245
86;-81.58387285691295;28.711780247343334;246;135
87;-81.50378039381081;28.642954375378686;248;247
88;-81.48236808202452;28.67289306406968;250;249
89;-81.5666379773765;28.697578125421384;252;251
90;-81.56449335841035;28.696895982692144;251;67
91;-81.51977293026945;28.678203805754215;37;253
92;-81.48615581391168;28.666316620771997;74;254
93;-81.48161674885145;28.673108967217615;255;244
94;-81.50507989515754;28.643168892919967;256;133
95;-81.56134866969307;28.695829228409607;81;257
96;-81.61799662142685;28.746282376554856;259;258
97;-81.6159504545838;28.74023706096394;261;260
98;-81.61376975574198;28.736690879111816;223;262
99;-81.52618528522683;28.67040523578879;264;263
100;-81.51168158075936;28.645725432334867;266;265
101;-81.55046689505981;28.691393128224227;267;160
102;-81.55323609289945;28.692280333455816;269;268
103;-81.48370607655716;28.634415011036896;271;270
104;-81.53056968422126;28.655245561765238;93;272
105;-81.50696881511351;28.643994397454858;274;273
106;-81.50607525091375;28.64350658866273;276;275
107;-81.5332741339189;28.65189534466603;277;94
108;-81.49222916950936;28.635537723640862;270;278
109;-81.624036868838;28.75482550556021;280;279
110;-81.6243173228908;28.77843707275083;282;281
111;-81.62436757811946;28.77951113800872;283;282
112;-81.58282085641652;28.710365470393544;284;246
113;-81.55012010556304;28.691291656860503;285;267
114;-81.52010398451948;28.678428578673792;287;286
115;-81.50890779045045;28.673151257497224;124;201
116;-81.50942110275996;28.673051;289;288
117;-81.49799880397761;28.673201587304913;128;290
118;-81.4987839887059;28.673115348531766;53;291
119;-81.49333353780612;28.670528259308785;293;292
120;-81.49284995517858;28.670173880989804;294;293
121;-81.5270991756379;28.682605196827986;295;240
122;-81.5083689197856;28.644059516360286;297;296
123;-81.51022793180935;28.64483277449833;299;298
124;-81.50559500802937;28.643522270690458;300;274
125;-81.60307691260215;28.728385394363126;301;24
126;-81.56282664349327;28.6963823953804;303;302
127;-81.51633663323031;28.675777840718084;305;304
128;-81.49209092787683;28.67293097475595;307;306
129;-81.48283800199218;28.663935351437967;309;308
130;-81.61470794958727;28.73816736136902;9;310
131;-81.61300313260642;28.73635847054477;311;222
132;-81.48239343129504;28.66360748109597;312;309
133;-81.4773108313977;28.6599041887794;313;312
134;-81.55066054780544;28.691302096139246;161;212
135;-81.50409914852436;28.643052685090172;247;314
136;-81.58462286199871;28.71231102141459;316;315
137;-81.49657639637805;28.67234051585224;154;317
138;-81.5365378960145;28.62430865873828;214;318
139;-81.60197486673955;28.72725997309914;319;199
140;-81.62441913022855;28.7625683628389;216;320
141;-81.61922945639475;28.748103710155824;322;321
142;-81.5792896341634;28.70543841380196;323;26
143;-81.56759070832366;28.69806819074304;177;324
144;-81.54738974542224;28.690350176423443;325;31
145;-81.53505157517394;28.68582996820027;326;36
146;-81.5154930418522;28.67522151861615;304;42
147;-81.4903559575025;28.668556034133307;328;327
148;-81.4853941986334;28.66551337971038;329;44
