1;-81.490611;28.673117
2;-81.490404;28.673121
3;-81.503151;28.673032
4;-81.501957;28.67304
5;-81.50407;28.673134
6;-81.501831;28.673139
7;-81.496634;28.673224
8;-81.49368;28.673084
9;-81.615471;28.739351
10;-81.615985;28.741694
11;-81.613574;28.736781
12;-81.613688;28.736892
13;-81.527331;28.661278
14;-81.527069;28.662291
15;-81.538747;28.629078
16;-81.54138;28.633085
17;-81.53634;28.621693
18;-81.537629;28.627201
19;-81.624633;28.763174
20;-81.624612;28.761222
21;-81.624846;28.785921
22;-81.624793;28.784745
23;-81.602155;28.727587
24;-81.602669;28.728026
25;-81.578326;28.704153
26;-81.578814;28.7048
27;-81.589415;28.716831
28;-81.589443;28.716854
29;-81.547977;28.690507
30;-81.548952;28.690784
31;-81.546939;28.690229
32;-81.546898;28.690221
33;-81.547921;28.690668
34;-81.546929;28.690369
35;-81.532369;28.684804
36;-81.534039;28.68544
37;-81.519485;28.678006
38;-81.519434;28.67797
39;-81.515755;28.675509
40;-81.513793;28.674245
41;-81.513627;28.67401
42;-81.513937;28.674195
43;-81.487669;28.667128
44;-81.486085;28.666027
45;-81.483577;28.664227
46;-81.481911;28.663014
47;-81.512231;28.673197
48;-81.513571;28.673978
49;-81.518132;28.677065
50;-81.517632;28.676735
51;-81.488653;28.673124
52;-81.487548;28.673101
53;-81.498789;28.673116
54;-81.49909;28.673156
55;-81.543175;28.689186
56;-81.536682;28.68647
57;-81.53869;28.687258
58;-81.480519;28.672896
59;-81.480254;28.672896
60;-81.543298;28.642949
61;-81.543108;28.643355
62;-81.576649;28.701471
63;-81.578024;28.703288
64;-81.521651;28.679506
65;-81.521223;28.679209
66;-81.563949;28.696741
67;-81.564403;28.696869
68;-81.492657;28.670037
69;-81.492024;28.669661
70;-81.490386;28.672911
71;-81.489813;28.672906
72;-81.541658;28.633476
73;-81.54185;28.633786
74;-81.485949;28.666173
75;-81.485748;28.666014
76;-81.505702;28.643137
77;-81.505164;28.642992
78;-81.624544;28.778389
79;-81.624473;28.776853
80;-81.624642;28.764996
81;-81.559852;28.69509
82;-81.558766;28.694484
83;-81.528364;28.682376
84;-81.528339;28.682456
85;-81.51346;28.646218
86;-81.513767;28.646374
87;-81.552022;28.6917
88;-81.551623;28.691561
89;-81.51582;28.64798
90;-81.515272;28.647522
91;-81.515583;28.647506
92;-81.515927;28.647776
93;-81.53221;28.65281
94;-81.532312;28.652702
95;-81.528291;28.678288
96;-81.508769;28.6449
97;-81.510228;28.645326
98;-81.531839;28.652806
99;-81.484427;28.634074
100;-81.49193;28.635112
101;-81.597197;28.723146
102;-81.594211;28.720659
103;-81.492681;28.635595
104;-81.506186;28.64397
105;-81.624141;28.773966
106;-81.624212;28.775347
107;-81.574837;28.700201
108;-81.57661;28.701426
109;-81.493593;28.673084
110;-81.492975;28.670055
111;-81.492846;28.669964
112;-81.479582;28.634081
113;-81.480022;28.634083
114;-81.518214;28.649817
115;-81.517451;28.649161
116;-81.528332;28.658222
117;-81.527424;28.660855
118;-81.535977;28.686387
119;-81.535417;28.68618
120;-81.490021;28.673104
121;-81.501822;28.673031
122;-81.517568;28.676693
123;-81.515816;28.675549
124;-81.507451;28.673152
125;-81.505356;28.673143
126;-81.493547;28.672932
127;-81.492874;28.672934
128;-81.497128;28.673237
129;-81.496763;28.673227
130;-81.503001;28.642531
131;-81.503113;28.642565
132;-81.503735;28.642753
133;-81.505058;28.643162
134;-81.584529;28.712478
135;-81.584006;28.711959
136;-81.495095;28.671835
137;-81.495297;28.671976
138;-81.624426;28.775343
139;-81.624356;28.773966
140;-81.624507;28.768703
141;-81.609559;28.733758
142;-81.606315;28.731007
143;-81.601272;28.7268
144;-81.601166;28.726716
145;-81.601841;28.727293
146;-81.548899;28.690934
147;-81.52578;28.652813
148;-81.520194;28.651136
149;-81.488723;28.667726
150;-81.487965;28.667309
151;-81.519543;28.677917
152;-81.520037;28.678257
153;-81.482594;28.634112
154;-81.495748;28.671942
155;-81.49412;28.670794
156;-81.51745;28.649403
157;-81.579699;28.705989
158;-81.579812;28.706127
159;-81.551622;28.691721
160;-81.550608;28.691434
161;-81.550775;28.691337
162;-81.541487;28.688313
163;-81.541438;28.688493
164;-81.538692;28.687447
165;-81.542705;28.688998
166;-81.526247;28.682337
167;-81.526934;28.682652
168;-81.527427;28.681932
169;-81.527364;28.682097
170;-81.478955;28.673111
171;-81.477203;28.673105
172;-81.542928;28.643644
173;-81.55;28.691091
174;-81.53606;28.686207
175;-81.52127;28.6791
176;-81.521652;28.679358
177;-81.566952;28.69787
178;-81.566282;28.697653
179;-81.56438;28.69707
180;-81.526132;28.682533
181;-81.523771;28.681122
182;-81.483135;28.673102
183;-81.482403;28.673114
184;-81.608521;28.733198
185;-81.609513;28.733994
186;-81.495094;28.638169
187;-81.492489;28.635711
188;-81.513427;28.646417
189;-81.513368;28.646381
190;-81.518809;28.650496
191;-81.519962;28.651216
192;-81.543909;28.639815
193;-81.541745;28.634145
194;-81.599089;28.724788
195;-81.624217;28.77054
196;-81.571055;28.699154
197;-81.569993;28.698813
198;-81.602212;28.727468
199;-81.602007;28.727288
200;-81.509454;28.673151
201;-81.509413;28.673151
202;-81.487631;28.667329
203;-81.493495;28.670403
204;-81.469164;28.634039
205;-81.50506;28.642967
206;-81.500057;28.641628
207;-81.501833;28.642176
208;-81.499911;28.673026
209;-81.499085;28.673008
210;-81.481558;28.672902
211;-81.550464;28.691238
212;-81.550493;28.691251
213;-81.538201;28.64778
214;-81.536066;28.622491
215;-81.536061;28.621695
216;-81.624427;28.763176
217;-81.624437;28.764999
218;-81.624359;28.755019
219;-81.623441;28.753021
220;-81.62285;28.752188
221;-81.621969;28.751088
222;-81.612915;28.736294
223;-81.613762;28.736684
224;-81.613684;28.73662
225;-81.604255;28.729225
226;-81.599025;28.724908
227;-81.599199;28.725059
228;-81.571057;28.698928
229;-81.571444;28.699055
230;-81.519497;28.677881
231;-81.519112;28.650497
232;-81.497476;28.640539
233;-81.497363;28.640456
234;-81.511528;28.673069
235;-81.500607;28.673136
236;-81.485614;28.672909
237;-81.484674;28.672903
238;-81.489047;28.673117
239;-81.488729;28.673124
240;-81.527114;28.682565
241;-81.523578;28.680736
242;-81.523993;28.681001
243;-81.523006;28.680316
244;-81.48186;28.673114
245;-81.571359;28.699252
246;-81.58285;28.710407
247;-81.503828;28.642969
248;-81.503203;28.642777
249;-81.482403;28.672893
250;-81.481858;28.672894
251;-81.566285;28.697431
252;-81.566856;28.697669
253;-81.519977;28.678344
254;-81.487533;28.667273
255;-81.48157;28.673108
256;-81.505166;28.643196
257;-81.562646;28.69647
258;-81.618153;28.7465
259;-81.617387;28.745434
260;-81.615971;28.740312
261;-81.615693;28.739298
262;-81.614399;28.737249
263;-81.526772;28.66432
264;-81.526164;28.670626
265;-81.511938;28.645822
266;-81.51022;28.645175
267;-81.550463;28.691392
268;-81.553238;28.692281
269;-81.552022;28.691856
270;-81.491573;28.635125
271;-81.482609;28.634316
272;-81.528819;28.657845
273;-81.507062;28.644027
274;-81.505913;28.643625
275;-81.505905;28.643446
276;-81.507487;28.644009
277;-81.53777;28.648126
278;-81.492325;28.635598
279;-81.623287;28.753104
280;-81.624156;28.755099
281;-81.624307;28.778163
282;-81.624327;28.778694
283;-81.624458;28.781332
284;-81.58281;28.71035
285;-81.549947;28.691241
286;-81.52015;28.678457
287;-81.520048;28.678394
288;-81.509458;28.673051
289;-81.509375;28.673051
290;-81.498628;28.673176
291;-81.498689;28.673103
292;-81.493594;28.670719
293;-81.492873;28.670191
294;-81.492838;28.670165
295;-81.527062;28.682706
296;-81.508743;28.644191
297;-81.508137;28.643978
298;-81.511161;28.64531
299;-81.510201;28.644819
300;-81.505167;28.643384
301;-81.604258;28.729426
302;-81.562823;28.696381
303;-81.563011;28.696453
304;-81.515994;28.675552
305;-81.517631;28.676631
306;-81.492783;28.67294
307;-81.491096;28.672918
308;-81.483447;28.664353
309;-81.48275;28.663875
310;-81.614172;28.737336
311;-81.613172;28.736482
312;-81.481785;28.663151
313;-81.477221;28.659839
314;-81.505056;28.643348
315;-81.583323;28.710712
316;-81.584683;28.712385
317;-81.497095;28.67259
318;-81.537247;28.62704
319;-81.601201;28.726585
320;-81.624375;28.759161
321;-81.617964;28.746597
322;-81.619931;28.748939
323;-81.579413;28.705604
324;-81.569224;28.698575
325;-81.547523;28.690386
326;-81.535397;28.685963
327;-81.491428;28.669111
328;-81.489985;28.668364
329;-81.484736;28.665024
330;-81.513622;28.67412
331;-81.511529;28.673164
332;-81.520115;28.678314
333;-81.4801;28.634297
334;-81.510917;28.673059
335;-81.497102;28.640273
336;-81.496878;28.640091
337;-81.526474;28.670638
338;-81.527881;28.677254
339;-81.562735;28.696502
340;-81.562846;28.696541
341;-81.529866;28.683798
342;-81.530549;28.684058
343;-81.49205;28.669494
344;-81.48063;28.673111
345;-81.559857;28.694922
346;-81.624664;28.781786
347;-81.624567;28.778692
348;-81.492864;28.635721
349;-81.495088;28.637897
350;-81.50953;28.673051
351;-81.52831;28.682548
352;-81.528288;28.682659
353;-81.510209;28.644973
354;-81.524903;28.652859
355;-81.52578;28.65295
356;-81.527342;28.662504
357;-81.527648;28.661236
358;-81.526586;28.669206
359;-81.526986;28.664854
360;-81.505923;28.643871
361;-81.527517;28.682164
362;-81.527583;28.682019
363;-81.476355;28.67309
364;-81.621801;28.751222
365;-81.622694;28.752305
366;-81.624469;28.781783
367;-81.569979;28.698604
368;-81.534035;28.68563
369;-81.53046;28.684245
370;-81.527863;28.683027
371;-81.528723;28.683339
372;-81.526941;28.682929
373;-81.49321;28.673082
374;-81.492788;28.673091
375;-81.542784;28.688823
376;-81.495748;28.672736
377;-81.495864;28.672713
378;-81.494698;28.672893
379;-81.495183;28.672859
380;-81.624299;28.768705
381;-81.613321;28.736343
382;-81.609661;28.733833
383;-81.597088;28.723266
384;-81.578588;28.704069
385;-81.580178;28.706315
386;-81.594069;28.720786
387;-81.569483;28.698458
388;-81.556641;28.693311
389;-81.555944;28.69307
390;-81.520208;28.678369
391;-81.479803;28.634291
392;-81.488646;28.672906
393;-81.48759;28.672909
394;-81.485626;28.673119
395;-81.484675;28.673114
396;-81.489819;28.673117
397;-81.527096;28.663908
398;-81.496038;28.672863
399;-81.580484;28.707147
400;-81.480502;28.673111
401;-81.502904;28.642501
402;-81.503;28.642719
403;-81.501562;28.64231
404;-81.542567;28.643645
405;-81.543021;28.642975
406;-81.583016;28.71029
407;-81.583136;28.710447
408;-81.497137;28.640088
409;-81.536692;28.686653
410;-81.518181;28.677001
411;-81.523084;28.680367
412;-81.56393;28.696931
413;-81.577722;28.703278
414;-81.620183;28.748926
415;-81.544184;28.639844
416;-81.557855;28.693825
417;-81.518206;28.650062
418;-81.497365;28.640273
419;-81.505168;28.643583
420;-81.62426;28.769563
421;-81.624279;28.776637
422;-81.509545;28.67315
423;-81.496963;28.672739
424;-81.484693;28.665277
425;-81.500049;28.641826
426;-81.500605;28.673036
427;-81.496073;28.672885
428;-81.4843;28.664993
429;-81.538159;28.64747
430;-81.537904;28.647666
431;-81.536338;28.621481
432;-81.624354;28.773733
433;-81.624464;28.769565
434;-81.620995;28.750245
435;-81.617139;28.745448
436;-81.572113;28.699246
437;-81.605397;28.730352
438;-81.605999;28.730893
439;-81.595551;28.721922
440;-81.526871;28.663484
441;-81.554762;28.692655
442;-81.556629;28.693469
443;-81.527698;28.661002
444;-81.527732;28.660822
445;-81.517901;28.676811
446;-81.494379;28.672917
447;-81.582456;28.709478
448;-81.478885;28.672899
449;-81.576414;28.701495
450;-81.589589;28.716682
451;-81.522884;28.680454
452;-81.566945;28.697696
453;-81.529851;28.684016
454;-81.541571;28.633843
455;-81.541283;28.633428
456;-81.499262;28.673149
457;-81.53843;28.629094
458;-81.527502;28.677314
459;-81.527466;28.681813
460;-81.606196;28.731048
461;-81.505054;28.643538
462;-81.503883;28.643097
463;-81.537714;28.647797
